DATE,daily_return
2021/8/30,0.0019351723504097433
2021/8/31,-0.001426827
2021/9/1,0.00029256650322234424
2021/9/2,0.008441955231076449
2021/9/3,-0.002161462
2021/9/7,-0.009287226
2021/9/8,-0.003136105
2021/9/9,-0.001474874
2021/9/10,-0.011925996
2021/9/13,0.003579347064148115
2021/9/14,-0.004065304
2021/9/15,-0.005533685
2021/9/16,-0.003823681
2021/9/17,-0.00859374
2021/9/20,-0.016860291
2021/9/21,-0.011809965
2021/9/22,0.004659044723478532
2021/9/23,0.021022111434481915
2021/9/24,0.00022934363716045045
2021/9/27,-0.008188903
2021/9/28,-0.012523028
2021/9/29,-0.000767176
2021/9/30,-0.019494185
2021/10/1,0.012896528292666513
2021/10/4,-0.016369199
2021/10/5,0.008711843359815515
2021/10/6,-0.013917238
2021/10/7,0.019750284064147774
2021/10/8,0.0011833222721921001
2021/10/11,-0.003002497
2021/10/12,-0.011721746
2021/10/13,0.00642734744095782
2021/10/14,0.01823989026188117
2021/10/15,-0.007420682
2021/10/18,-0.000439438
2021/10/19,0.009841074829505763
2021/10/20,0.008464090539863462
2021/10/21,-0.009790791
2021/10/22,-0.010327611
2021/10/25,0.00108833676623211
2021/10/26,0.011746631262144036
2021/10/27,0.006665133172620853
2021/10/28,0.0011562237246638227
2021/10/29,-0.005090267
2021/11/1,0.0024200382312208526
2021/11/2,0.02676645738274177
2021/11/3,0.00031450121992890085
2021/11/4,-0.008891469
2021/11/5,-0.001151857
2021/11/8,-0.001434117
2021/11/9,0.008096552632758658
2021/11/10,0.005625073763428882
2021/11/11,-0.017388885
2021/11/12,0.0008163069767355552
2021/11/15,0.007903100831312878
2021/11/16,-0.004712509
2021/11/17,-0.003492342
2021/11/18,-0.057921946
2021/11/19,-0.006885992
2021/11/22,0.025365078569738488
2021/11/23,0.012749688989833736
2021/11/24,0.0043900602725315116
2021/11/26,-0.015790317
2021/11/29,0.01923045176809434
2021/11/30,-0.015431201
2021/12/1,0.0019531892237632837
2021/12/2,0.021154122418884556
2021/12/3,0.0016506939255172312
2021/12/6,0.012390404711327647
2021/12/7,0.019380510147914306
2021/12/8,-0.018945557
2021/12/9,0.009912582902233553
2021/12/10,0.028977383266098625
2021/12/13,-0.010749079
2021/12/14,-0.014520645
2021/12/15,0.03695416771485636
2021/12/16,0.006234754613592665
2021/12/17,0.0031180923518666264
2021/12/20,-0.002103742
2021/12/21,0.010543320762874021
2021/12/22,0.008708193484901325
2021/12/23,0.011081466108260643
2021/12/27,0.018860833663259007
2021/12/28,0.002037211979546031
2021/12/29,0.006486875815434407
2021/12/30,-0.00521431
2021/12/31,-0.00420989
2022/1/3,-0.003511851
2022/1/4,-0.030793662
2022/1/5,-0.01551327
2022/1/6,0.010387282064298304
2022/1/7,0.003658412914242241
2022/1/10,0.011258936250158275
2022/1/11,0.008616965673496218
2022/1/12,-0.004027845
2022/1/13,-0.009724722
2022/1/14,-0.002835878
2022/1/18,-0.026244685
2022/1/19,-0.014591416
2022/1/20,-0.01415128
2022/1/21,-0.024493239
2022/1/24,0.004204653723063219
2022/1/25,-0.013533165
2022/1/26,-0.014594398
2022/1/27,-0.0132875
2022/1/28,0.018258452291163258
2022/1/31,0.0005255598672921197
2022/2/1,-0.004761133
2022/2/2,0.014116193328461467
2022/2/3,-0.016652474
2022/2/4,-0.001669399
2022/2/7,0.0008701347903146666
2022/2/8,0.002822185836053022
2022/2/9,0.017309438509441378
2022/2/10,-0.02567652
2022/2/11,-0.018756403
2022/2/14,-0.012774458
2022/2/15,0.02095815029885449
2022/2/16,0.0002846983133240062
2022/2/17,0.026774466874050492
2022/2/18,0.025813239759366103
2022/2/22,-0.016445559
2022/2/23,-0.033612084
2022/2/24,0.0050417877697789045
2022/2/25,0.023904184005173804
2022/2/28,-0.003961285
2022/3/1,-0.021782654
2022/3/2,0.027382062412717355
2022/3/3,-0.000867029
2022/3/4,0.007288924493003443
2022/3/7,-0.016218105
2022/3/8,-0.021959613
2022/3/9,0.027892967498003577
2022/3/10,-0.022132388
2022/3/11,-0.000328953
2022/3/14,-0.006964863
2022/3/15,0.023364477746882148
2022/3/16,0.0046492740840788135
2022/3/17,0.006057031154236147
2022/3/18,-0.003701215
2022/3/21,0.001165943298459245
2022/3/22,0.002555179666891104
2022/3/23,-0.031041725
2022/3/24,0.0007102074900976486
2022/3/25,0.008538200291153281
2022/3/28,0.0034447861496443846
2022/3/29,0.009362554063124164
2022/3/30,0.006692199200377244
2022/3/31,-0.005848778
2022/4/1,-0.001294567
2022/4/4,0.0039079332857756555
2022/4/5,-0.016906726
2022/4/6,-0.010628
2022/4/7,0.00470358794744869
2022/4/8,-0.005733472
2022/4/11,-0.02633866
2022/4/12,-0.020249307
2022/4/13,0.006219364130868764
2022/4/14,-0.018970759
2022/4/18,-0.000990371
2022/4/19,0.013420128544452141
2022/4/20,0.02298834322645238
2022/4/21,-0.004628677
2022/4/22,-0.027320512
2022/4/25,0.011691463498957723
2022/4/26,-0.020558043
2022/4/27,-0.031920126
2022/4/28,0.026983417072608377
2022/4/29,-0.033091517
2022/5/2,0.017445965451699758
2022/5/3,0.0014084727507751684
2022/5/4,0.032249059438380634
2022/5/5,-0.037327002
2022/5/6,-0.006711913
2022/5/9,-0.007630658
2022/5/10,0.011782965461612874
2022/5/11,-0.018101094
2022/5/12,-0.007264669
2022/5/13,0.02560540002389465
2022/5/16,-0.011370561
2022/5/17,0.03260239999170788
2022/5/18,-0.044200576
2022/5/19,-0.149918048
2022/5/20,0.029496817844631068
2022/5/23,0.00928190716685227
2022/5/24,0.010013652122286028
2022/5/25,0.0050843115837330135
2022/5/26,0.02207177645974549
2022/5/27,0.014193215634072965
2022/5/31,-0.013257153
2022/6/1,0.004378728333844353
2022/6/2,0.012323192177402856
2022/6/3,-0.01143553
2022/6/6,0.0014582696053133185
2022/6/7,0.005196840470706943
2022/6/8,-0.014261911
2022/6/9,-0.014929521
2022/6/10,-0.017661915
2022/6/13,-0.005405331
2022/6/14,-0.00751336
2022/6/15,0.020520074025594054
2022/6/16,-0.010900602
2022/6/17,0.00135234321036123
2022/6/21,0.016836747263206168
2022/6/22,-0.012934936
2022/6/23,-0.014800402
2022/6/24,0.02716512744325497
2022/6/27,-0.00712507
2022/6/28,-0.016902832
2022/6/29,-0.0041788
2022/6/30,-0.005320982
2022/7/1,-0.000835624
2022/7/5,-0.01535448
2022/7/6,0.017386127816071704
2022/7/7,0.012142521413587772
2022/7/8,0.0036948698797815162
2022/7/11,-0.002894847
2022/7/12,-0.009206509
2022/7/13,-0.00396424
2022/7/14,-0.008608193
2022/7/15,0.01765329566473276
2022/7/18,-0.011203999
2022/7/19,0.03317835111596876
2022/7/20,0.0021106209507903537
2022/7/21,0.0101455046762668
2022/7/22,-0.002495509
2022/7/25,-0.002652057
2022/7/26,-0.012050885
2022/7/27,0.018319402151025267
2022/7/28,0.02191253757662683
2022/7/29,-0.005279325
2022/8/1,-0.001953233
2022/8/2,-0.008147475
2022/8/3,0.017159515081687383
2022/8/4,-0.006653969
2022/8/5,-0.008589265
2022/8/8,0.0005849014163662579
2022/8/9,-0.00237752
2022/8/10,0.02383544038319274
2022/8/11,-0.002476782
2022/8/12,0.015110766263857961
2022/8/15,6.867188575688714e-05
2022/8/16,0.003805888061421813
2022/8/17,-0.001840724
2022/8/18,0.05579225123847099
2022/8/19,-0.013517601
2022/8/22,-0.020645065
2022/8/23,-0.006333989
2022/8/24,-0.007272185
2022/8/25,0.004261840760490389
2022/8/26,-0.029505672
2022/8/29,-0.004064654
2022/8/30,-0.01007796
2022/8/31,-0.012077055
2022/9/1,0.013128272096148533
2022/9/2,-0.015520028
2022/9/6,-0.002719189
2022/9/7,0.011870017690507398
2022/9/8,0.00818679204685455
2022/9/9,0.008374217773759136
2022/9/12,0.01365618511844264
2022/9/13,-0.05028583
2022/9/14,-0.002990905
2022/9/15,-0.015759121
2022/9/16,-0.000293126
2022/9/19,0.000841521892051242
2022/9/20,-0.016891091
2022/9/21,-0.024137452
2022/9/22,-0.010406137
2022/9/23,-0.011452625
2022/9/26,-0.002186224
2022/9/27,-0.001220918
2022/9/28,0.01918223799820845
2022/9/29,-0.017980481
2022/9/30,-0.01398416
2022/10/3,0.03125058797446682
2022/10/4,0.012699055931210115
2022/10/5,0.0038081838654378747
2022/10/6,-0.01089654
2022/10/7,-0.030109426
2022/10/10,-0.00998394
2022/10/11,-0.007794606
2022/10/12,-0.008050017
2022/10/13,0.0333140398115502
2022/10/14,-0.009529489
2022/10/17,0.026566104305452642
2022/10/18,0.01208481575785192
2022/10/19,0.001722563797691689
2022/10/20,-0.00417573
2022/10/21,0.02593136432160467
2022/10/24,0.017592569122284688
2022/10/25,0.018702762953082097
2022/10/26,6.377910320027391e-06
2022/10/27,0.0013270868374396071
2022/10/28,0.02661684732178282
2022/10/31,-0.004501387
2022/11/1,0.0008703081891902874
2022/11/2,-0.020106605
2022/11/3,-0.01609149
2022/11/4,0.015252076578650107
2022/11/7,0.0007710691534011166
2022/11/8,0.001187633977475634
2022/11/9,-0.015882477
2022/11/10,0.03873824721734866
2022/11/11,-0.019192382
2022/11/14,-0.001003991
2022/11/15,0.0037423454098990012
2022/11/16,-0.010617235
2022/11/17,0.04804892844331956
2022/11/18,0.025378682401057395
2022/11/21,-0.003908568
2022/11/22,0.015610092347312038
2022/11/23,0.004395293808040234
2022/11/25,-0.003461066
2022/11/28,-0.006832117
2022/11/29,0.004044237360866876
2022/11/30,0.029310809896556895
2022/12/1,0.005393240412397234
2022/12/2,-0.005596591
2022/12/5,-0.007839561
2022/12/6,-0.01496806
2022/12/7,-0.008453944
2022/12/8,0.017000745985601765
2022/12/9,-0.011213925
2022/12/12,0.01756024804844619
2022/12/13,0.006501680386622452
2022/12/14,-0.006629524
2022/12/15,-0.02331457
2022/12/16,-0.007523725
2022/12/19,-0.008465016
2022/12/20,-0.000728926
2022/12/21,0.0063680095383220605
2022/12/22,-0.007170998
2022/12/23,0.0028062577660583027
2022/12/27,0.0014544065332865437
2022/12/28,-0.009901309
2022/12/29,0.008868132295744319
2022/12/30,0.0034421632883392343
2023/1/3,0.006002809331905883
